place_id,name,description,reviews,rating,website,phone,featured_image,main_category,categories,closed_on,address,link,query,query-02,City,State
ChIJfQh0ulp_z1QR6_C6KktVOfc,Lily Prairie Staging Area,,7,4.6,https://www.motorcycleridersassociation.org/,,https://lh3.ggpht.com/p/AG0ilSwrvd95PK7Zu49v-t9MFrLOzJ816_xI6J0GftfisgaTkTfisBdHzPBR4wm74nOjWrx4XM8sTD0-9xfQrLJXdsBVT4xguZa_v2HgNBxQqyIxqMxWuusKvCbfJZIdzf1qrrGB12wJ8pjNJTZR=s1024,Off roading area,Off roading area,Open All Days,"4001 Jacksonville Reservoir Rd, Central Point, OR 97502, United States",https://www.google.com/maps/place/Lily+Prairie+Staging+Area/data=!4m7!3m6!1s0x54cf7f5aba74087d:0xf739554b2abaf0eb!8m2!3d42.3467796!4d-123.0167428!16s%2Fg%2F11kjzvnl73!19sChIJfQh0ulp_z1QR6_C6KktVOfc?authuser=0&hl=en&rclk=1,motorcycle clubs in medford or,medford or,medford,or
ChIJITwqrOXUyFQRNtN6MuRYvZo,Rip City Riders Oregon,,12,4.7,http://ripcityridersoregon.org/,+1 541-810-8857,https://lh3.ggpht.com/p/AF1QipPFsWS8-ychntOVhZuMaSv9Sp6slUqVbRo8sY-K=s1024,Non-profit organization,Non-profit organization,Open All Days,"222 S Spring St, Klamath Falls, OR 97601, United States",https://www.google.com/maps/place/Rip+City+Riders+Oregon/data=!4m7!3m6!1s0x54c8d4e5ac2a3c21:0x9abd58e4327ad336!8m2!3d42.227084!4d-121.773933!16s%2Fg%2F1262qlsbd!19sChIJITwqrOXUyFQRNtN6MuRYvZo?authuser=0&hl=en&rclk=1,motorcycle clubs in medford or,medford or,medford,or
ChIJy_qHbtJwz1QR3FPt2I66kqU,Oregon Motorcycle Adventures,"Your one stop shop for all things dirtbike & adventure! Parts, sales & service. We do everything from installing grips to rebuilding motors. Tire changes done same day in most cases!",100,4.5,http://www.omaktm.com/,+1 541-773-7433,https://lh3.ggpht.com/p/AG0ilSzNvNw6C-QNlWejGNCpiipnuj2pODHvFxToO2jtNBPxcG7vvoUpk5V25LYPa4WqBfKrUQIWYu5NOMXLL92tvIjIFMaZLEDWc-6QU3nciYBYeUaJB1g5BpnpP0I40OjcJxSinhWD=s1024,Motorcycle dealer,"Motorcycle dealer, Off roading area",Open All Days,"5681 Crater Lake Hwy Ste 3, Central Point, OR 97502, United States",https://www.google.com/maps/place/Oregon+Motorcycle+Adventures/data=!4m7!3m6!1s0x54cf70d26e87facb:0xa592ba8ed8ed53dc!8m2!3d42.3978147!4d-122.8565664!16s%2Fg%2F1tgwr_f0!19sChIJy_qHbtJwz1QR3FPt2I66kqU?authuser=0&hl=en&rclk=1,motorcycle clubs in medford or,medford or,medford,or
ChIJ1XztVeA_wFQR0idYzRt_hsc,2895 Motorcycle Club,,0,0,,+1 541-908-6037,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q6s0i3uMbk6n6b3RH776Tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.29364&pitch=0&thumbfov=100,Leagues club,Leagues club,Open All Days,"2895 NW Huckleberry Dr, Corvallis, OR 97330, United States",https://www.google.com/maps/place/2895+Motorcycle+Club/data=!4m7!3m6!1s0x54c03fe055ed7cd5:0xc7867f1bcd5827d2!8m2!3d44.5985691!4d-123.2874408!16s%2Fg%2F11vx30w1y3!19sChIJ1XztVeA_wFQR0idYzRt_hsc?authuser=0&hl=en&rclk=1,motorcycle clubs in medford or,medford or,medford,or
ChIJ851CMyhqA4wRn4QFQv7ATYU,CCG Cycling Fogueo Vaquero,,41,4.3,,,https://lh3.ggpht.com/p/AG0ilSzBM8msGV5drcQHMHlqaoflJfiyh-aVv-whfN-W0Yd6NsSYwFfeZCxfEAkgA3qwGS9PNbyBF9sdw-B6_f92gAbeC6xsWAElB_MU3cd2ZY0XuYg5YL0TAU1fkCweeXV-A-Us6R8w=s1024,Racecourse,Racecourse,Open All Days,"9VX5+WHV, C. San Jose, Bayamon, 00961, Puerto Rico",https://www.google.com/maps/place/CCG+Cycling+Fogueo+Vaquero/data=!4m7!3m6!1s0x8c036a2833429df3:0x854dc0fe4205849f!8m2!3d18.3998557!4d-66.1410857!16s%2Fg%2F11c6srdl8h!19sChIJ851CMyhqA4wRn4QFQv7ATYU?authuser=0&hl=en&rclk=1,motorcycle clubs in bayamon pr,bayamon pr,bayamon,pr
ChIJbdqQI5NBA4wRpflnr3AXeps,On the road club,Club nutricion herbalife,2,5,,+1 787-674-7812,https://lh3.ggpht.com/p/AF1QipO5nmoT2J7bLUn1NbFJR2wn4ljw44clqygWVoTe=s1024,Club,Club,Open All Days,"Sector Acevedo, Carr. 167 km 15.3, Bayamon, 00956, Puerto Rico",https://www.google.com/maps/place/On+the+road+club/data=!4m7!3m6!1s0x8c0341932390da6d:0x9b7a1770af67f9a5!8m2!3d18.3423423!4d-66.1918254!16s%2Fg%2F11vk2h8558!19sChIJbdqQI5NBA4wRpflnr3AXeps?authuser=0&hl=en&rclk=1,motorcycle clubs in bayamon pr,bayamon pr,bayamon,pr
ChIJ0VRV4P7BAowRJO5xvxMMKGk,STORM RIDERS MC PR CLUB HOUSE MAIN CHAPTER,,1,5,,,https://lh3.ggpht.com/p/AG0ilSx0kmJWzYaKYVciQqLAwA-D_MdwUXD-JaXMaCUcWm7-I_jjm-45iWD5Lox4xd8JK5Gk0LdUrSMm7fboe-AA3cgh1i6sHCw9mNPFxWBNGALJzKWf-geNotmQx3gWd-1W-HUnX8Mm=s1024,Night club,Night club,Open All Days,"F35R+9QQ, Quebradillas 00678, Puerto Rico",https://www.google.com/maps/place/STORM+RIDERS+MC+PR+CLUB+HOUSE+MAIN+CHAPTER/data=!4m7!3m6!1s0x8c02c1fee05554d1:0x69280c13bf71ee24!8m2!3d18.4584545!4d-66.9080281!16s%2Fg%2F11c2q_9rnn!19sChIJ0VRV4P7BAowRJO5xvxMMKGk?authuser=0&hl=en&rclk=1,motorcycle clubs in bayamon pr,bayamon pr,bayamon,pr
ChIJ6wI1SFf794gRoS0Lo-6NMpQ,BlackCats Motorcycle Club,,56,4.7,,+1 864-942-0042,https://lh3.ggpht.com/p/AG0ilSzlxi_HIhb3eakxrUoJavsTlPRX_h9bh7ymOIxtS3LpFP9ROUJ3vmuoaSewqviqcccC5dmb-mtRfBn7QkCdl9JQOPC4iWJuncYCH1aKGxtHWbnq2RHVAXc6BD6M-ZHIEl0YK7XL=s1024,Club,"Club, Entertainment and recreation",Open All Days,"366 County Rd S-1-3, Abbeville, SC 29620, United States","https://www.google.com/maps/place/BlackCats+Motorcycle+Club/@34.1922908,-82.2654282,17z/data=!3m1!4b1!4m6!3m5!1s0x88f7fb57483502eb:0x94328deea30b2da1!8m2!3d34.1922864!4d-82.2628533!16s%2Fg%2F1tfc2wh4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D",motorcycle clubs in mauldin sc,mauldin sc,mauldin,sc
ChIJUSgIcSjh2UcRiYfFlxjUBfI,Norwich Stars Cycle Speedway Club,"Norwich Stars Cycle Speedway Club is a British Cycling affiliated club, competing in the South East Division 2 league for the 2024 season.
We welcome riders of all ages and experience levels to come and have a go. Please see our Facebook page for more information!
All enquiries can be made to info.norwichstars@gmail.com",4,4.8,https://www.facebook.com/norwichcsc/,,https://lh3.ggpht.com/p/AG0ilSwm3L4NnwWcpm0Iuigbm_MHHDdwcS7egjFBbvu9SMOwq1aNDx8p9DvMjOi0C5y3asOhaGvcW7TTCvRN-DQxgli1DB6WxQDfA0mtSow2RGza196B4xNo1gQ1bW7ya8V1aMcPm9Ps=s1024,Bicycle club,Bicycle club,Open All Days,"Cycle Speedway, Norwich NR4 7AZ, United Kingdom",https://www.google.com/maps/place/Norwich+Stars+Cycle+Speedway+Club/data=!4m7!3m6!1s0x47d9e12871082851:0xf205d41897c58789!8m2!3d52.6197127!4d1.2495134!16s%2Fg%2F11j2y35_mk!19sChIJUSgIcSjh2UcRiYfFlxjUBfI?authuser=0&hl=en&rclk=1,motorcycle clubs in norwich ct,norwich ct,norwich,ct
ChIJcaj5sJ9rGYgR2L2oVaK5RTQ,Muskegon Motorcycle Club,,40,4.7,https://www.muskegonmotorcycleclub.com/,,https://lh3.ggpht.com/p/AG0ilSx2bS_wnP3Gc72OT9BUuW8sWF46HCfgOwlVhGtI_SKAU_LZEgTe9wKDcVvHGCwiFZvpiMFEQoH4CLXB_vlpWJ8N9KaNvi8VzWvUTMwY7uHtqVv3YZoWf1dctO0AzYKcnk40WKs=s1024,Racecourse,Racecourse,Open All Days,"6925 W 112th St, Grant, MI 49327, United States",https://www.google.com/maps/place/Muskegon+Motorcycle+Club/data=!4m7!3m6!1s0x88196b9fb0f9a871:0x3445b9a255a8bdd8!8m2!3d43.3533781!4d-85.9730172!16s%2Fg%2F1tdf1zkw!19sChIJcaj5sJ9rGYgR2L2oVaK5RTQ?authuser=0&hl=en&rclk=1,motorcycle clubs in muskegon mi,muskegon mi,muskegon,mi
ChIJ8Tg7Onx9GYgRVFH6_kubyXM,"Rebel Road, USA",,47,4.9,https://m.facebook.com/REBELROAD/,+1 231-327-5290,https://lh3.ggpht.com/p/AG0ilSyKAhVqyI8YCE6egSEce8j8N1hSVqc_EE7CLL0AocPbaVMsBktTAK-l6x8m1Jnf2tGEkPxHEf3dxItYcoSjgmh7xPnx1c5JChMjA5BZ2ezmWm7x-szBY1EHTKhveb-oEIvfPxU=s1024,Event venue,Event venue,Open All Days,"W Western Ave, Muskegon, MI 49440, United States","https://www.google.com/maps/place/Rebel+Road,+USA/data=!4m7!3m6!1s0x88197d7c3a3b38f1:0x73c99b4bfefa5154!8m2!3d43.2345403!4d-86.25485!16s%2Fg%2F11fxc0twfd!19sChIJ8Tg7Onx9GYgRVFH6_kubyXM?authuser=0&hl=en&rclk=1",motorcycle clubs in muskegon mi,muskegon mi,muskegon,mi
ChIJcZHVAU59GYgR458e-1nVmiw,Memorial To Vietnam Veterans Of Chapter Z Motorcycle Club - Veterans Memorial Park,,17,4.5,,,https://lh3.ggpht.com/p/AG0ilSy6C-_PcuEZ1rsg2hkhazx8XfOseV5RLo6xSzbXBjDvM_kJV3o5iJjjMGXzDEr6xbZJcivmp2ZNjHWuG75ha_7Ld1kPk_PU8OIdzliGQUJD6QF6vXQr2aH3XROO0QcjGIy8A3X8gw=s1024,Memorial park,Memorial park,Open All Days,"166 M.Causeway, North Muskegon, MI 49445, United States",https://www.google.com/maps/place/Memorial+To+Vietnam+Veterans+Of+Chapter+Z+Motorcycle+Club+-+Veterans+Memorial+Park/data=!4m7!3m6!1s0x88197d4e01d59171:0x2c9ad559fb1e9fe3!8m2!3d43.2630593!4d-86.2463305!16s%2Fg%2F11b_2my1jc!19sChIJcZHVAU59GYgR458e-1nVmiw?authuser=0&hl=en&rclk=1,motorcycle clubs in muskegon mi,muskegon mi,muskegon,mi
ChIJ-0B0JO-_54gREhbVQRWOIgs,Enforcers Mc,,2,5,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lOrhOxNkRm8P-BE2KDcRBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.50548&pitch=0&thumbfov=100,Association / Organization,Association / Organization,Open All Days,"1539 US-441, Leesburg, FL 34748, United States","https://www.google.com/maps/place/Enforcers+Mc/@28.8138396,-81.853312,17z/data=!3m1!4b1!4m6!3m5!1s0x88e7bfef247440fb:0xb228e1541d51612!8m2!3d28.8138349!4d-81.8507371!16s%2Fg%2F11rwp04ygc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D",motorcycle clubs in leesburg fl,leesburg fl,leesburg,fl
ChIJuXAIh0kJU4gRgiX0B2ndseg,Movin On Motorcycle Social Club,,1,5,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V9U7EznvQTRlanG25KkAnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.318466&pitch=0&thumbfov=100,Night club,Night club,Open All Days,"806 W 27262, Old Kivett Loop, High Point, NC 27282, United States","https://www.google.com/maps/place/Movin+On+Motorcycle+Social+Club/@35.9526183,-80.0170785,17z/data=!3m1!4b1!4m6!3m5!1s0x88530949870870b9:0xe8b1dd6907f42582!8m2!3d35.952614!4d-80.0145036!16s%2Fg%2F11cky7670f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D",motorcycle clubs in high point nc,high point nc,high point,nc
ChIJBbKrWxkEhogRGGfJsuy700Y,Wheels & Spokes Mc Club,,105,4.7,,+1 205-752-9470,https://lh3.ggpht.com/p/AG0ilSzzAtTFKbuVFj-Kc1J_HRcSlPg6xXYAX59OmeJwrntBEY-poC7KzqgFlYYVAB23PxhV5Fc3liNvClwJiinBK-edY5c0h2SAlkf0z6mghUvOmV3YpfRlW5ApOWmAjfXoAd-RDM2a=s1024,Sports club,Sports club,Open All Days,"6511 Lakefield Dr, Tuscaloosa, AL 35401, United States","https://www.google.com/maps/place/Wheels+%26+Spokes+Mc+Club/@33.1529586,-87.6366796,17z/data=!3m1!4b1!4m6!3m5!1s0x888604195babb205:0x46d3bbecb2c96718!8m2!3d33.1529541!4d-87.6341047!16s%2Fg%2F1tdqv927?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D",motorcycle clubs in tuscaloosa al,tuscaloosa al,tuscaloosa,al
ChIJEcVNwFK9hVQRH_VUocY4a04,Sodalis MC,Sodalis Motorcycle Club Washington,0,0,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jsTX83ZdxLgKyCXCgU4n_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.57622&pitch=0&thumbfov=100,Non-profit organization,Non-profit organization,Open All Days,"4803 Northwest Dr, Bellingham, WA 98226, United States",https://www.google.com/maps/place/Sodalis+MC/data=!4m7!3m6!1s0x5485bd52c04dc511:0x4e6b38c6a154f51f!8m2!3d48.8150344!4d-122.5274391!16s%2Fg%2F11t5_bcl6c!19sChIJEcVNwFK9hVQRH_VUocY4a04?authuser=0&hl=en&rclk=1,motorcycle clubs in marysville wa,marysville wa,marysville,wa
ChIJ2fTfjOukhVQRhv9EgVXh5F8,Mt. Baker Motor Cycle Club,,50,4.8,http://www.hanneganspeedway.us/,,https://lh3.ggpht.com/p/AG0ilSyL1Cb5mmnOWrwCAdLw5AzQWArZ79o4gcuDnZHONGAkbivoyKZ0G2JuzRQCGivw_AiRLSPZdX5DZ9fiMjeuMhT1qOIr2C6HgVKxKv8gp8y9S9lXU39088Ej5puIsYRZ8LUC9vk=s1024,Club,Club,Open All Days,"4212 Hannegan Rd, Bellingham, WA 98226, United States",https://www.google.com/maps/place/Mt.+Baker+Motor+Cycle+Club/data=!4m7!3m6!1s0x5485a4eb8cdff4d9:0x5fe4e1558144ff86!8m2!3d48.7945976!4d-122.4416503!16s%2Fg%2F1v3_2cc3!19sChIJ2fTfjOukhVQRhv9EgVXh5F8?authuser=0&hl=en&rclk=1,motorcycle clubs in marysville wa,marysville wa,marysville,wa
ChIJuWX4-2lqhVQR3_2Y6fIMXfw,Classic Motorcycles Club,,3,5,,+1 360-422-6724,https://lh3.ggpht.com/p/AG0ilSwskSgTpNHNuYeNl5bqV_iB0oi90fVq1pQS_WRDipHkONNnmrgzRvYMv_VxtcYySxkkadVuZv_Bkh2IHLtbsH8KI5BTCZVGwDONGGUDhYwuKNh1Ni-dg5QQeEajje3rRbNPDRs7Aw=s1024,Fraternal organization,Fraternal organization,Open All Days,"18478 SW View Rd, Mount Vernon, WA 98274, United States",https://www.google.com/maps/place/Classic+Motorcycles+Club/data=!4m7!3m6!1s0x54856a69fbf865b9:0xfc5d0cf2e998fddf!8m2!3d48.3775337!4d-122.2191617!16s%2Fg%2F1tyywt72!19sChIJuWX4-2lqhVQR3_2Y6fIMXfw?authuser=0&hl=en&rclk=1,motorcycle clubs in marysville wa,marysville wa,marysville,wa
ChIJW5ReNmpDkYARBpzqLH-ZgZg,Soul Brothers Mc,,1,5,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yAqvNE53SzAmEYU9RgLwCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.87509&pitch=0&thumbfov=100,,,Open All Days,"Keely Ave, Merced, CA 95340, United States",https://www.google.com/maps/place/Soul+Brothers+Mc/data=!4m7!3m6!1s0x8091436a365e945b:0x9881997f2cea9c06!8m2!3d37.2958262!4d-120.4543234!16s%2Fg%2F11rfdmgvqv!19sChIJW5ReNmpDkYARBpzqLH-ZgZg?authuser=0&hl=en&rclk=1,motorcycle clubs in merced ca,merced ca,merced,ca
ChIJmd29zaZDkYARWM7rJMfNK6o,Blackjack motorcycle,,0,0,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pjwyEAT2Fx4fVxQzvwZN9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.69464&pitch=0&thumbfov=100,Sports club,Sports club,Open All Days,"Merced, CA 95340, United States",https://www.google.com/maps/place/Blackjack+motorcycle/data=!4m7!3m6!1s0x809143a6cdbddd99:0xaa2bcdc724ebce58!8m2!3d37.3021632!4d-120.4829677!16s%2Fg%2F11t189yx95!19sChIJmd29zaZDkYARWM7rJMfNK6o?authuser=0&hl=en&rclk=1,motorcycle clubs in merced ca,merced ca,merced,ca
ChIJl7mECeaQj4ARRkXjx6BDwfA,Red Nation m.c.,,9,4.1,,,,Motorcycle dealer,Motorcycle dealer,Open All Days,"2527 W Winton Ave, Hayward, CA 94545, United States",https://www.google.com/maps/place/Red+Nation+m.c./data=!4m7!3m6!1s0x808f90e60984b997:0xf0c143a0c7e34546!8m2!3d37.65331!4d-122.1400894!16s%2Fg%2F11b75gv01s!19sChIJl7mECeaQj4ARRkXjx6BDwfA?authuser=0&hl=en&rclk=1,motorcycle clubs in hayward ca,hayward ca,hayward,ca
ChIJZXeG4Y2qEogRvFNH7megLMw,Pleasure Riders Motorcycle Club,,10,5,,+1 317-439-9460,,Corporate office,Corporate office,Open All Days,"Cayuga, IN 47928, United States",https://www.google.com/maps/place/Pleasure+Riders+Motorcycle+Club/data=!4m7!3m6!1s0x8812aa8de1867765:0xcc2ca067ee4753bc!8m2!3d39.9866691!4d-87.5246249!16s%2Fg%2F11df47gr8x!19sChIJZXeG4Y2qEogRvFNH7megLMw?authuser=0&hl=en&rclk=1,motorcycle clubs in lafayette in,lafayette in,lafayette,in
ChIJnTwzORQdE4gRHCIVQPeOMts,Riders First - Lafayette,"Riders First provides the waiver to the BMV to obtain your motorcycle endorsement on your driver's license. This training utilizes a low speed/limited space maneuver motorcycle courses, using the Motorcycle Safety Foundation's 2 Wheel and 3 Wheel Basic Rider Course curriculum.
Our company sets out to improve the delivery of motorcycle safety training for the rider. Putting a priority where it should be, on you.",3,5,http://www.riders-first.com/,+1 463-269-9959,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NCujiiJvTsjCZf987avl0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.27147&pitch=0&thumbfov=100,Motorcycle driving school,Motorcycle driving school,Open All Days,"3101 S Creasy Ln, Lafayette, IN 47905, United States",https://www.google.com/maps/place/Riders+First+-+Lafayette/data=!4m7!3m6!1s0x88131d1439333c9d:0xdb328ef74015221c!8m2!3d40.3850354!4d-86.8404581!16s%2Fg%2F11sqjd74dy!19sChIJnTwzORQdE4gRHCIVQPeOMts?authuser=0&hl=en&rclk=1,motorcycle clubs in lafayette in,lafayette in,lafayette,in
ChIJb98wQfY3dYgRYSFWjlDcazE,Spirit Riders International,A Group of People who have taken their passion for Motorcycles and Jesus and used it to spread the Gospel,0,0,https://spiritridersinternational.com/,+1 217-572-1504,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MYaiulPhWTcRQav0SJq5SA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.29214&pitch=0&thumbfov=100,Club,Club,Open All Days,"2075 N 11th St, Springfield, IL 62702, United States",https://www.google.com/maps/place/Spirit+Riders+International/data=!4m7!3m6!1s0x887537f64130df6f:0x316bdc508e562161!8m2!3d39.828906!4d-89.6401162!16s%2Fg%2F11kk4hhfnq!19sChIJb98wQfY3dYgRYSFWjlDcazE?authuser=0&hl=en&rclk=1,motorcycle clubs in springfield il,springfield il,springfield,il
ChIJf6ozh4s5dYgRrmhoPr8ZvTM,Capital Cruisers MC,,14,4.9,,+1 217-522-3767,https://lh3.ggpht.com/p/AG0ilSxunnVa6K55dNobvKdc3zkVyA0Nio6TaJ-a_QFWMQqDgDtNYcl9ZFRbv4ElfV5W0E15YazInG-h0ciJjuHafu28Wp65kPWTM3vLz9I1P4ibts9nqWomuIR7E2yXq2_pFRUe6V37Fw=s1024,Motorcycle dealer,Motorcycle dealer,Open All Days,"905 S 19th St, Springfield, IL 62703, United States",https://www.google.com/maps/place/Capital+Cruisers+MC/data=!4m7!3m6!1s0x8875398b8733aa7f:0x33bd19bf3e6868ae!8m2!3d39.7923685!4d-89.6302285!16s%2Fg%2F1tkbyzrg!19sChIJf6ozh4s5dYgRrmhoPr8ZvTM?authuser=0&hl=en&rclk=1,motorcycle clubs in springfield il,springfield il,springfield,il
ChIJXUKI41X3wokRAYo_YfHCWOU,Wingmen MC Bergen County,,11,4.9,,,https://lh3.ggpht.com/p/AG0ilSxOPQgol0A5uxkjRchUFOeCi4gzrdyh9lEYo7tWmShI7Cf2XvYQKO1DfsKOk1A3nLoGP1d4QLxXYVzKpAONB7c-bZqVnUH-s4q8nLJFuWLBuziVNeJ78Qm7DPiS21j29YOoCz8=s1024,Social club,Social club,Open All Days,"247 W Shore Ave, Bogota, NJ 07603, United States",https://www.google.com/maps/place/Wingmen+MC+Bergen+County/data=!4m7!3m6!1s0x89c2f755e388425d:0xe558c2f1613f8a01!8m2!3d40.8754369!4d-74.0290422!16s%2Fg%2F11f_5bs36q!19sChIJXUKI41X3wokRAYo_YfHCWOU?authuser=0&hl=en&rclk=1,motorcycle clubs in paterson nj,paterson nj,paterson,nj
ChIJp874-Fj8wokRjfare-pSj18,Pioneers Motorcycle Club,,0,0,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WMRpslbtv7s0KRWsisRGow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.0311706&pitch=0&thumbfov=100,Motorcycle club,Motorcycle club,Open All Days,"145 5th Ave, Paterson, NJ 07502, United States",https://www.google.com/maps/place/Pioneers+Motorcycle+Club/data=!4m7!3m6!1s0x89c2fc58f8f8cea7:0x5f8f52ea7babf68d!8m2!3d40.9353952!4d-74.1561303!16s%2Fg%2F11h0v9z94!19sChIJp874-Fj8wokRjfare-pSj18?authuser=0&hl=en&rclk=1,motorcycle clubs in paterson nj,paterson nj,paterson,nj
ChIJS-J9fVj8wokRZSwQb-OSf4s,Blue Knights Nj 17,,12,4.7,,+1 973-523-0200,https://lh3.ggpht.com/p/AG0ilSyVNQ2M7qHwkgVYIDMRsA41iUlutQKKDLkSvAcZuojsXx2A3aNgGtF0TjWU9d23sWwgaHDX20p0mfEqt8PSMTXwbF-oYXNov3jkwzFHmY9Ltg6PK_fOgT9YG2kCfjdhQt4Bb2bX=s1024,Non-profit organization,Non-profit organization,Open All Days,"62 Florida Ave, Paterson, NJ 07503, United States",https://www.google.com/maps/place/Blue+Knights+Nj+17/data=!4m7!3m6!1s0x89c2fc587d7de24b:0x8b7f92e36f102c65!8m2!3d40.8971598!4d-74.152033!16s%2Fg%2F1tfj42tb!19sChIJS-J9fVj8wokRZSwQb-OSf4s?authuser=0&hl=en&rclk=1,motorcycle clubs in paterson nj,paterson nj,paterson,nj
ChIJh_A-M0VnTo4RJZBnQRqwFkg,Notorious Queens MC,"The Notorious Queens MC is a all woman Motorcycle Club based out of Maryland. We promote Queens elevating queens, woman riding, community service, public service, and promoting the love of riding.",0,0,https://www.facebook.com/NotoriousQueensMC,+1 443-280-2227,https://lh3.ggpht.com/p/AF1QipMlr-6KOEVo-TuX2u-fwGOlV_RtwEigC6jgbGDR=s1024,Social club,"Social club, Service establishment",Open All Days,,https://www.google.com/maps/place/Notorious+Queens+MC/data=!4m7!3m6!1s0x8e4e6745333ef087:0x4816b01a41679025!8m2!3d39.233267!4d-76.680406!16s%2Fg%2F11pywcd3ss!19sChIJh_A-M0VnTo4RJZBnQRqwFkg?authuser=0&hl=en&rclk=1,motorcycle clubs in alexandria va,alexandria va,alexandria,va
ChIJlc76KDT884gRE057xNLvxUg,Black Sabbath Motorcycle Club,,53,4.6,,+1 478-201-7503,https://lh3.ggpht.com/p/AG0ilSzeQjIaJpgB17pjEVhHC-K0A_8TL-vfTRvIGHzpsl2hwne6_lqEwSRl1PsxbdpIpWA2HMnZPLs4I0l_K3brYYgRLO0BafrT6xbuKoT7YpTuOjZbse_30HSV2jdnoEkQmRl5bJWJOw=s1024,Bar,Bar,Open All Days,"2936 Broadway, Macon, GA 31206, United States","https://www.google.com/maps/place/Black+Sabbath+Motorcycle+Club/@32.8084614,-83.6424155,17z/data=!3m1!4b1!4m6!3m5!1s0x88f3fc3428face95:0x48c5efd2c47b4e13!8m2!3d32.8084569!4d-83.6398406!16s%2Fg%2F11c2j2cs9n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D",motorcycle clubs in macon ga,macon ga,macon,ga
ChIJQzCxNnbv2okRF_1ZUGL6CkM,La Familia Motorcycle Clubhouse,,13,5,,+1 347-413-9524,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p5-soiAiW231zpbkxz53hQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.6245&pitch=0&thumbfov=100,Motoring club,Motoring club,Open All Days,"281 Front St, Binghamton, NY 13905, United States","https://www.google.com/maps/place/La+Familia+Motorcycle+Clubhouse/@42.1085251,-75.9176115,17z/data=!3m1!4b1!4m6!3m5!1s0x89daef7636b13043:0x430afa625059fd17!8m2!3d42.1085211!4d-75.9150366!16s%2Fg%2F11b7lnxl63?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D",motorcycle clubs in binghamton ny,binghamton ny,binghamton,ny
ChIJ91UXFuaAa4cR7rmTf_E6DeQ,Biker Down,,8,3.5,http://cmavf.org/,+1 720-328-9795,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TQL_jeiEbpPsGaD7tz6pDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.54574&pitch=0&thumbfov=100,Association / Organization,Association / Organization,Open All Days,"720 S Marshall St, Lakewood, CO 80226, United States",https://www.google.com/maps/place/Biker+Down/data=!4m7!3m6!1s0x876b80e6161755f7:0xe40d3af17f93b9ee!8m2!3d39.703456!4d-105.0684534!16s%2Fg%2F11cmq_my92!19sChIJ91UXFuaAa4cR7rmTf_E6DeQ?authuser=0&hl=en&rclk=1,motorcycle clubs in lakewood co,lakewood co,lakewood,co
